"disease","state","region","year","mean","lo_95","hi_95"
"Glaucoma","AC","North",2010,-12.1725115685936,-13.2440065939566,-11.2263022467038
"Glaucoma","AC","North",2011,-12.4335838178547,-13.4034344087405,-11.5652687203697
"Glaucoma","AC","North",2012,-12.5826564599554,-13.536525299176,-11.7241687976069
"Glaucoma","AC","North",2013,-12.6648971911113,-13.5891222654767,-11.8209845200667
"Glaucoma","AC","North",2014,-12.689296275155,-13.5721220511796,-11.8341129149516
"Glaucoma","AC","North",2015,-12.4391937622711,-13.2864769736093,-11.6540920342329
"Glaucoma","AC","North",2016,-11.8126645798332,-12.5585561467173,-11.125332870642
"Glaucoma","AC","North",2017,-11.3782415276689,-12.0377008269996,-10.782570176606
"Glaucoma","AC","North",2018,-11.1353714330023,-11.7164531893518,-10.593231050535
"Glaucoma","AC","North",2019,-11.2126165278053,-11.7967142474621,-10.661939555533
"Glaucoma","AC","North",2020,-10.7982170671075,-11.3321605676403,-10.3035909993995
"Glaucoma","AC","North",2021,-11.860844415025,-12.5565526705256,-11.2120237102939
"Glaucoma","AC","North",2022,-12.362438937209,-13.2020895961549,-11.6351934784333
"Glaucoma","AC","North",2023,-12.5879534160792,-13.4710845499344,-11.7722638901542
"Glaucoma","AC","North",2024,-12.60136627747,-13.6541705544074,-11.678094488285
"Glaucoma","AL","Northeast",2010,-10.672504589372,-11.0158021717288,-10.3335521287081
"Glaucoma","AL","Northeast",2011,-11.9571470321634,-12.4557480268216,-11.4943691908197
"Glaucoma","AL","Northeast",2012,-12.0877596406804,-12.5876318239318,-11.6276026686268
"Glaucoma","AL","Northeast",2013,-11.4641606962673,-11.8708077658467,-11.0835716149055
"Glaucoma","AL","Northeast",2014,-11.0261609456773,-11.3862946368113,-10.6834064942757
"Glaucoma","AL","Northeast",2015,-10.9654056057085,-11.3118493211686,-10.6351127081641
"Glaucoma","AL","Northeast",2016,-10.6987696372154,-11.0174773748627,-10.3833582508576
"Glaucoma","AL","Northeast",2017,-10.9028569196224,-11.2417351201196,-10.5691985973842
"Glaucoma","AL","Northeast",2018,-10.6662504241417,-10.9757445067092,-10.3627165049644
"Glaucoma","AL","Northeast",2019,-10.9889379403218,-11.3201172616079,-10.6614731937457
"Glaucoma","AL","Northeast",2020,-12.5134774896389,-13.060583353794,-12.0124649075678
"Glaucoma","AL","Northeast",2021,-13.0815563748532,-13.705378648022,-12.4982911000434
"Glaucoma","AL","Northeast",2022,-13.6374203325003,-14.3722317984954,-12.9739462704724
"Glaucoma","AL","Northeast",2023,-13.5210328878034,-14.2503464793239,-12.8539557171461
"Glaucoma","AL","Northeast",2024,-13.4970064205441,-14.3372481080975,-12.7330099930141
"Glaucoma","AM","North",2010,-13.7070023872669,-14.832059625112,-12.7191212585681
"Glaucoma","AM","North",2011,-14.075780882464,-15.1081836045087,-13.159400759156
"Glaucoma","AM","North",2012,-14.1557905182033,-15.1413723524761,-13.2875457594425
"Glaucoma","AM","North",2013,-14.1916617805913,-15.1666996007582,-13.3010971752057
"Glaucoma","AM","North",2014,-14.403464551454,-15.3770683402804,-13.512883732931
"Glaucoma","AM","North",2015,-14.3757741655458,-15.3095116189858,-13.5066648084983
"Glaucoma","AM","North",2016,-14.3265883892825,-15.2378882754505,-13.4803349387135
"Glaucoma","AM","North",2017,-14.012547948682,-14.9101217787856,-13.1983163147304
"Glaucoma","AM","North",2018,-13.9894616661449,-14.8421799771298,-13.1800391375519
"Glaucoma","AM","North",2019,-14.015836387829,-14.8696556444541,-13.2263130244653
"Glaucoma","AM","North",2020,-14.0689019185144,-14.9359519684082,-13.2928718545523
"Glaucoma","AM","North",2021,-14.1747951113416,-15.0416648728795,-13.3729161346809
"Glaucoma","AM","North",2022,-13.9215054305639,-14.7464772075709,-13.1692758267727
"Glaucoma","AM","North",2023,-13.8408172631938,-14.6808811192844,-13.0726285234914
"Glaucoma","AM","North",2024,-14.0903251237386,-15.0747649105071,-13.1885959752284
"Glaucoma","AP","North",2010,-11.8102553127622,-13.1157775989753,-10.6450068545645
"Glaucoma","AP","North",2011,-12.2225508701965,-13.4313458322017,-11.1605305269436
"Glaucoma","AP","North",2012,-12.4692531800295,-13.6315186010315,-11.3736099286026
"Glaucoma","AP","North",2013,-12.568883777965,-13.7713521382064,-11.4656893690745
"Glaucoma","AP","North",2014,-12.9710272198743,-14.2274627987933,-11.831564923352
"Glaucoma","AP","North",2015,-13.2814864366015,-14.623359110122,-12.0768902926861
"Glaucoma","AP","North",2016,-13.5168443584606,-14.9221924849735,-12.2974489420208
"Glaucoma","AP","North",2017,-13.6910570159124,-15.1191260095459,-12.3855895261893
"Glaucoma","AP","North",2018,-13.7986746474472,-15.2896510328626,-12.4697775557375
"Glaucoma","AP","North",2019,-13.856645771197,-15.4442358645859,-12.4926934042695
"Glaucoma","AP","North",2020,-14.085808748726,-15.7943922712736,-12.6469453775235
"Glaucoma","AP","North",2021,-14.2591922865216,-16.0435978747892,-12.7998858460245
"Glaucoma","AP","North",2022,-14.3928693823256,-16.3075354522983,-12.8660203079539
"Glaucoma","AP","North",2023,-14.4922130090302,-16.4922470909695,-12.8491345886716
"Glaucoma","AP","North",2024,-14.534378359192,-16.6836581746625,-12.7838322008851
"Glaucoma","BA","Northeast",2010,-9.77286272153514,-9.97382006127881,-9.5675157483491
"Glaucoma","BA","Northeast",2011,-10.0629257227158,-10.2640469460709,-9.85307346243627
"Glaucoma","BA","Northeast",2012,-10.123449522739,-10.3211824129915,-9.91671876560014
"Glaucoma","BA","Northeast",2013,-10.1577951866208,-10.3611864077887,-9.9477043138903
"Glaucoma","BA","Northeast",2014,-10.3525027912152,-10.5552775735744,-10.1426501045278
"Glaucoma","BA","Northeast",2015,-10.4438713671451,-10.6602516238424,-10.2242088526472
"Glaucoma","BA","Northeast",2016,-9.92009578777477,-10.1082578812257,-9.72778473639008
"Glaucoma","BA","Northeast",2017,-9.65248586169066,-9.83442808483499,-9.46256396685571
"Glaucoma","BA","Northeast",2018,-9.47248891509727,-9.65719900688258,-9.27975946980522
"Glaucoma","BA","Northeast",2019,-9.46211845594562,-9.64569935452642,-9.27245891477564
"Glaucoma","BA","Northeast",2020,-9.7569302154933,-9.95184122201099,-9.55601656110784
"Glaucoma","BA","Northeast",2021,-9.63695396598299,-9.82386114236189,-9.44725502986471
"Glaucoma","BA","Northeast",2022,-9.52832549476234,-9.71413585883771,-9.34085101770851
"Glaucoma","BA","Northeast",2023,-9.44378591886388,-9.62887838783189,-9.25703884490269
"Glaucoma","BA","Northeast",2024,-9.26563092957919,-9.44812669126604,-9.07413022214332
"Glaucoma","CE","Northeast",2010,-10.7146887754247,-10.9740808247377,-10.4557188364118
"Glaucoma","CE","Northeast",2011,-10.407086743318,-10.6386709974944,-10.1671241664106
"Glaucoma","CE","Northeast",2012,-10.628247722708,-10.8726946888549,-10.3860148530584
"Glaucoma","CE","Northeast",2013,-10.5789773628671,-10.8193285014358,-10.3341142145628
"Glaucoma","CE","Northeast",2014,-10.5113222242567,-10.7459385838807,-10.2824548185998
"Glaucoma","CE","Northeast",2015,-11.0886524885882,-11.3603449550897,-10.8155639519955
"Glaucoma","CE","Northeast",2016,-10.9087622567378,-11.1674014409791,-10.6488123189511
"Glaucoma","CE","Northeast",2017,-11.3631379473252,-11.6559041058125,-11.0775465608943
"Glaucoma","CE","Northeast",2018,-10.5731795697513,-10.8032308872949,-10.3448906949147
"Glaucoma","CE","Northeast",2019,-10.871128229375,-11.1111127881572,-10.6275619757527
"Glaucoma","CE","Northeast",2020,-11.743652095859,-12.0525013543797,-11.4408249527498
"Glaucoma","CE","Northeast",2021,-11.8032621154505,-12.1071624584263,-11.498099491138
"Glaucoma","CE","Northeast",2022,-11.6009892258304,-11.8912765924678,-11.3171925869804
"Glaucoma","CE","Northeast",2023,-11.4605709132571,-11.7213276711201,-11.1961179486217
"Glaucoma","CE","Northeast",2024,-10.94455487382,-11.1905761230983,-10.7009167656776
"Glaucoma","DF","Center-West",2010,-9.92444550507983,-10.2288998399831,-9.62357157561007
"Glaucoma","DF","Center-West",2011,-9.97662326309015,-10.2598688952318,-9.6992721340623
"Glaucoma","DF","Center-West",2012,-10.6013762108182,-10.9402559604537,-10.2694385227681
"Glaucoma","DF","Center-West",2013,-11.2764027768664,-11.6911215534402,-10.8888918152843
"Glaucoma","DF","Center-West",2014,-11.3744395715896,-11.7843037174772,-10.984002311632
"Glaucoma","DF","Center-West",2015,-10.9166896531792,-11.2627435554927,-10.5807296509896
"Glaucoma","DF","Center-West",2016,-10.4977847139051,-10.8116085120787,-10.1952244353989
"Glaucoma","DF","Center-West",2017,-10.7780587982617,-11.117777777034,-10.4503161147409
"Glaucoma","DF","Center-West",2018,-10.8527082337675,-11.1917579132422,-10.5217292818462
"Glaucoma","DF","Center-West",2019,-10.8605900842391,-11.1911706375597,-10.536376095908
"Glaucoma","DF","Center-West",2020,-11.1451036851712,-11.5196716874515,-10.7822910057452
"Glaucoma","DF","Center-West",2021,-10.8257842562474,-11.1573013965237,-10.5115743902222
"Glaucoma","DF","Center-West",2022,-10.8868524012472,-11.211530153991,-10.568954657353
"Glaucoma","DF","Center-West",2023,-10.3234799930737,-10.5981904980071,-10.0461491239902
"Glaucoma","DF","Center-West",2024,-9.94552023897737,-10.1999492817298,-9.68775357474804
"Glaucoma","ES","Southeast",2010,-13.4600087598041,-14.2937228762495,-12.7040475043805
"Glaucoma","ES","Southeast",2011,-13.6255823489331,-14.3677622223573,-12.9535152049358
"Glaucoma","ES","Southeast",2012,-13.3341641802736,-13.9979182719465,-12.7086043527639
"Glaucoma","ES","Southeast",2013,-13.595795836103,-14.3021159169695,-12.9463485506569
"Glaucoma","ES","Southeast",2014,-13.3194900497799,-13.9682669568497,-12.7293573297621
"Glaucoma","ES","Southeast",2015,-12.4743425541745,-12.9794816118178,-11.993532456696
"Glaucoma","ES","Southeast",2016,-12.1549125712972,-12.6166306949692,-11.7142964503234
"Glaucoma","ES","Southeast",2017,-12.2107959806372,-12.6836099574906,-11.7597341829362
"Glaucoma","ES","Southeast",2018,-13.0427255068056,-13.6187751817049,-12.5072034966084
"Glaucoma","ES","Southeast",2019,-13.6863687106117,-14.3449145116044,-13.0653511143894
"Glaucoma","ES","Southeast",2020,-13.7009417009571,-14.3840647455778,-13.0734064204324
"Glaucoma","ES","Southeast",2021,-13.5078987821498,-14.1414874259966,-12.9074845803127
"Glaucoma","ES","Southeast",2022,-13.1058413399064,-13.675784203007,-12.5580742440872
"Glaucoma","ES","Southeast",2023,-13.2341434065305,-13.8370144951788,-12.6886307015296
"Glaucoma","ES","Southeast",2024,-13.1695979958009,-13.8341647903659,-12.5672309595421
"Glaucoma","GO","Center-West",2010,-10.1003639879892,-10.350885848206,-9.85349843181007
"Glaucoma","GO","Center-West",2011,-9.92711151031601,-10.1504418924289,-9.70117096661667
"Glaucoma","GO","Center-West",2012,-9.94601674443063,-10.1693928820919,-9.7208851292628
"Glaucoma","GO","Center-West",2013,-10.1693820892529,-10.4052333535117,-9.93831952764602
"Glaucoma","GO","Center-West",2014,-10.1846766177611,-10.4209532168723,-9.94854731586403
"Glaucoma","GO","Center-West",2015,-9.78522749550546,-10.0010809708248,-9.56507621159647
"Glaucoma","GO","Center-West",2016,-9.76577355530613,-9.97752464609872,-9.54900831693086
"Glaucoma","GO","Center-West",2017,-9.66163173415744,-9.86971738580103,-9.45338369260902
"Glaucoma","GO","Center-West",2018,-9.46846281765112,-9.66959314534725,-9.26151081872354
"Glaucoma","GO","Center-West",2019,-9.35514709470739,-9.55602136492197,-9.15080465360819
"Glaucoma","GO","Center-West",2020,-9.73309672524111,-9.94310323122858,-9.51938130510406
"Glaucoma","GO","Center-West",2021,-9.29695160029115,-9.4925899859895,-9.09762053083305
"Glaucoma","GO","Center-West",2022,-9.43944528095983,-9.63781123778585,-9.23752075778156
"Glaucoma","GO","Center-West",2023,-9.2440708590605,-9.43387059726052,-9.05192542177109
"Glaucoma","GO","Center-West",2024,-9.59549891622158,-9.80856985601855,-9.37648366779116
"Glaucoma","MA","Northeast",2010,-14.0471644687554,-14.9430847909064,-13.2531064724373
"Glaucoma","MA","Northeast",2011,-14.156319450194,-14.9086978030289,-13.4465916933753
"Glaucoma","MA","Northeast",2012,-13.6901155684585,-14.3726633444914,-13.0666786688219
"Glaucoma","MA","Northeast",2013,-13.9423594575922,-14.6521905554578,-13.287603009148
"Glaucoma","MA","Northeast",2014,-14.0884227161643,-14.7903233650724,-13.4369362581554
"Glaucoma","MA","Northeast",2015,-13.5579544330586,-14.211084956933,-12.9755404035716
"Glaucoma","MA","Northeast",2016,-12.763366967225,-13.2594823441332,-12.2904041856306
"Glaucoma","MA","Northeast",2017,-12.4599438427353,-12.8996997725778,-12.0349623136196
"Glaucoma","MA","Northeast",2018,-12.6973920448927,-13.1749207055668,-12.2434557543566
"Glaucoma","MA","Northeast",2019,-12.7807761364228,-13.2542219920995,-12.3254078580251
"Glaucoma","MA","Northeast",2020,-12.3973045504116,-12.8124826148931,-11.9996274006144
"Glaucoma","MA","Northeast",2021,-12.050147832754,-12.4181135969637,-11.6920463967844
"Glaucoma","MA","Northeast",2022,-12.7512546478758,-13.2227675516485,-12.2988719569146
"Glaucoma","MA","Northeast",2023,-12.4604449758564,-12.8739158502418,-12.0608929623669
"Glaucoma","MA","Northeast",2024,-12.7208344747717,-13.2167265931356,-12.2505195386815
"Glaucoma","MG","Southeast",2010,-10.912016983428,-11.1377609931381,-10.6910405502304
"Glaucoma","MG","Southeast",2011,-11.0475896601657,-11.2671805960823,-10.8236105586208
"Glaucoma","MG","Southeast",2012,-11.0468099548581,-11.2672968862753,-10.8211716115353
"Glaucoma","MG","Southeast",2013,-11.2106362473055,-11.430809916759,-10.98779601533
"Glaucoma","MG","Southeast",2014,-11.3300195872276,-11.561157839197,-11.098374547526
"Glaucoma","MG","Southeast",2015,-11.1125509743035,-11.3273367843253,-10.8944685719504
"Glaucoma","MG","Southeast",2016,-11.1241638834573,-11.3413910251651,-10.9040711151096
"Glaucoma","MG","Southeast",2017,-11.2072684396522,-11.4286817112404,-10.9853368863984
"Glaucoma","MG","Southeast",2018,-10.828195237198,-11.0347884061323,-10.6185596554378
"Glaucoma","MG","Southeast",2019,-10.7508558572672,-10.9517499428317,-10.5477321782937
"Glaucoma","MG","Southeast",2020,-10.9949771017845,-11.2163602732575,-10.7708658536675
"Glaucoma","MG","Southeast",2021,-10.1810340846057,-10.3624665565639,-9.99306362959389
"Glaucoma","MG","Southeast",2022,-9.58663968136873,-9.7668106890955,-9.40073992469777
"Glaucoma","MG","Southeast",2023,-9.37499975656201,-9.55389404035648,-9.18993068612332
"Glaucoma","MG","Southeast",2024,-9.38789574586843,-9.56444410945022,-9.20477562715812
"Glaucoma","MS","Center-West",2010,-11.9698260453461,-12.5402997468742,-11.4334506834513
"Glaucoma","MS","Center-West",2011,-11.6258687709656,-12.0889833783852,-11.1854344721886
"Glaucoma","MS","Center-West",2012,-11.7085447965843,-12.1609186042727,-11.2799727513576
"Glaucoma","MS","Center-West",2013,-11.547878616573,-11.9722521114703,-11.1394988072845
"Glaucoma","MS","Center-West",2014,-12.296339274552,-12.8547680840035,-11.7775566534743
"Glaucoma","MS","Center-West",2015,-12.1407380377559,-12.6591197357182,-11.6523287721338
"Glaucoma","MS","Center-West",2016,-12.0029654124064,-12.488247278809,-11.5469506187239
"Glaucoma","MS","Center-West",2017,-11.1310675016868,-11.5002481609313,-10.7677938227995
"Glaucoma","MS","Center-West",2018,-10.3286719838255,-10.6175224705965,-10.0459240228626
"Glaucoma","MS","Center-West",2019,-10.0261321312713,-10.2966164271072,-9.75931504265812
"Glaucoma","MS","Center-West",2020,-10.4251854590773,-10.7184713148518,-10.1341984435406
"Glaucoma","MS","Center-West",2021,-10.2202009307175,-10.5001832616378,-9.94500665459969
"Glaucoma","MS","Center-West",2022,-9.73072269607306,-9.97312671585764,-9.48323434855677
"Glaucoma","MS","Center-West",2023,-9.59835975709786,-9.82623202222788,-9.37116330987019
"Glaucoma","MS","Center-West",2024,-9.99171459569901,-10.2553824493417,-9.7317246179095
"Glaucoma","MT","Center-West",2010,-12.7729308621227,-13.5098475993849,-12.1045429213247
"Glaucoma","MT","Center-West",2011,-12.840968706505,-13.4724935540608,-12.2598120220581
"Glaucoma","MT","Center-West",2012,-12.3092172375448,-12.8590236468892,-11.7890335005585
"Glaucoma","MT","Center-West",2013,-12.3056478372295,-12.8536133736084,-11.8025521261483
"Glaucoma","MT","Center-West",2014,-12.9092364180457,-13.5330293388451,-12.314587412664
"Glaucoma","MT","Center-West",2015,-13.2865762252988,-13.9852640911252,-12.6229906708386
"Glaucoma","MT","Center-West",2016,-13.5213383861627,-14.251350697605,-12.8453007380616
"Glaucoma","MT","Center-West",2017,-13.3120271750316,-13.9750277355658,-12.6823012349964
"Glaucoma","MT","Center-West",2018,-12.9266075194071,-13.5175338469783,-12.3719803596937
"Glaucoma","MT","Center-West",2019,-12.5852072732631,-13.1144911518041,-12.0796303223063
"Glaucoma","MT","Center-West",2020,-11.7031784405853,-12.1238885229174,-11.2908302878077
"Glaucoma","MT","Center-West",2021,-12.5079774590791,-13.0104657519465,-12.0224199669367
"Glaucoma","MT","Center-West",2022,-13.11806286285,-13.7217780482096,-12.5550893264735
"Glaucoma","MT","Center-West",2023,-13.4272226143891,-14.1189332340232,-12.7997305074536
"Glaucoma","MT","Center-West",2024,-13.4679758596767,-14.2556342668695,-12.7350971762362
"Glaucoma","PA","North",2010,-12.7131786864675,-13.2843055568678,-12.1921207279
"Glaucoma","PA","North",2011,-12.3620899095668,-12.811752451414,-11.9310123611785
"Glaucoma","PA","North",2012,-11.7065242419219,-12.0593340042946,-11.3717387699612
"Glaucoma","PA","North",2013,-12.8923588380046,-13.4273797684497,-12.4141999004085
"Glaucoma","PA","North",2014,-13.4121064595355,-13.9973262245075,-12.8730764365522
"Glaucoma","PA","North",2015,-13.2106464538205,-13.7502340369123,-12.6912485685766
"Glaucoma","PA","North",2016,-12.3438657292656,-12.7469482184234,-11.950949009881
"Glaucoma","PA","North",2017,-12.3321954673341,-12.7459139862336,-11.9360626909375
"Glaucoma","PA","North",2018,-12.3889631918867,-12.8055200723678,-11.9994477881297
"Glaucoma","PA","North",2019,-11.2915273212624,-11.5786124767084,-11.0097005831251
"Glaucoma","PA","North",2020,-10.3480599136179,-10.575120752433,-10.1175841718885
"Glaucoma","PA","North",2021,-10.2811927175913,-10.4980937660668,-10.0557871792594
"Glaucoma","PA","North",2022,-10.761168656401,-11.0233995130942,-10.4965400910196
"Glaucoma","PA","North",2023,-9.81711150162517,-10.0210633428102,-9.61154226162345
"Glaucoma","PA","North",2024,-9.92107088231809,-10.1336966068506,-9.70044859586526
"Glaucoma","PB","Northeast",2010,-12.7538091022471,-13.4109219337056,-12.1502436599425
"Glaucoma","PB","Northeast",2011,-12.8437964408971,-13.4232337053738,-12.3016956833008
"Glaucoma","PB","Northeast",2012,-12.6968684359996,-13.2199202551065,-12.1961380818924
"Glaucoma","PB","Northeast",2013,-12.4118195686827,-12.9046924460193,-11.9363380470474
"Glaucoma","PB","Northeast",2014,-13.1959925037029,-13.8169839994112,-12.6213229299437
"Glaucoma","PB","Northeast",2015,-13.6710407785212,-14.3475775805031,-13.0250506671285
"Glaucoma","PB","Northeast",2016,-13.8207009842673,-14.5485963517836,-13.143650282203
"Glaucoma","PB","Northeast",2017,-13.944917303667,-14.6739527174946,-13.2636797077588
"Glaucoma","PB","Northeast",2018,-13.4595444488552,-14.1167272458565,-12.8451738989876
"Glaucoma","PB","Northeast",2019,-13.2613605928789,-13.8933718517912,-12.6838116647305
"Glaucoma","PB","Northeast",2020,-13.51252222196,-14.1600420570716,-12.9190130173394
"Glaucoma","PB","Northeast",2021,-13.6230679169745,-14.2779146074892,-13.003247201305
"Glaucoma","PB","Northeast",2022,-13.486070358116,-14.1311726811553,-12.8784846995191
"Glaucoma","PB","Northeast",2023,-13.1618986670757,-13.7490469495763,-12.618275514313
"Glaucoma","PB","Northeast",2024,-12.4300434050083,-12.9391972005791,-11.9407734606887
"Glaucoma","PE","Northeast",2010,-13.0551842019562,-13.6050834389831,-12.547165779384
"Glaucoma","PE","Northeast",2011,-12.5058028138755,-12.9208230067369,-12.110246526195
"Glaucoma","PE","Northeast",2012,-11.2061985021884,-11.4805925381669,-10.9333070794272
"Glaucoma","PE","Northeast",2013,-10.5236445704741,-10.7543157916359,-10.2893290518332
"Glaucoma","PE","Northeast",2014,-10.0385656321671,-10.2432001159524,-9.82524049148966
"Glaucoma","PE","Northeast",2015,-10.0917917218025,-10.3025861896982,-9.87807784214652
"Glaucoma","PE","Northeast",2016,-10.8431297740967,-11.0845237591774,-10.5965881184402
"Glaucoma","PE","Northeast",2017,-10.8984647950125,-11.1534811384548,-10.643965317413
"Glaucoma","PE","Northeast",2018,-10.6786367225977,-10.9158055543436,-10.4387135308572
"Glaucoma","PE","Northeast",2019,-10.658351263284,-10.8964971732577,-10.4218452448989
"Glaucoma","PE","Northeast",2020,-10.3538535101926,-10.5655418053097,-10.1376112897192
"Glaucoma","PE","Northeast",2021,-10.2282216479483,-10.4469837318564,-10.0036238092965
"Glaucoma","PE","Northeast",2022,-9.99211841500581,-10.1956980713222,-9.78823900807514
"Glaucoma","PE","Northeast",2023,-10.3318499511686,-10.5472843077331,-10.1108824177632
"Glaucoma","PE","Northeast",2024,-10.4971197240375,-10.7287864518404,-10.2609116075256
"Glaucoma","PI","Northeast",2010,-9.73018749763938,-9.99637044608279,-9.46663814614444
"Glaucoma","PI","Northeast",2011,-9.48727406174598,-9.71904735540054,-9.25280628619472
"Glaucoma","PI","Northeast",2012,-9.57756329717899,-9.81559131797976,-9.33919507521004
"Glaucoma","PI","Northeast",2013,-9.85940082207283,-10.1204426442362,-9.59306101194732
"Glaucoma","PI","Northeast",2014,-9.70742607186487,-9.95090491985624,-9.46002814696219
"Glaucoma","PI","Northeast",2015,-9.78363246536376,-10.0319509204935,-9.536288546444
"Glaucoma","PI","Northeast",2016,-10.6371808732764,-10.9589201321393,-10.3215269007062
"Glaucoma","PI","Northeast",2017,-10.447507514758,-10.7304643264583,-10.1685402822275
"Glaucoma","PI","Northeast",2018,-9.82645671365582,-10.0621875769097,-9.58437822362595
"Glaucoma","PI","Northeast",2019,-10.2351463377978,-10.5078412665417,-9.96639400884766
"Glaucoma","PI","Northeast",2020,-10.396708388388,-10.6729571899513,-10.1240180407303
"Glaucoma","PI","Northeast",2021,-10.109142778319,-10.3595231171228,-9.86084251121978
"Glaucoma","PI","Northeast",2022,-10.2883302372666,-10.565098718539,-10.0169289176119
"Glaucoma","PI","Northeast",2023,-10.3351695632634,-10.6006381675179,-10.0677308094991
"Glaucoma","PI","Northeast",2024,-10.44984868425,-10.7506148278442,-10.1494531692449
"Glaucoma","PR","South",2010,-10.5345487397886,-10.7756833952633,-10.2960388580992
"Glaucoma","PR","South",2011,-10.8766277176793,-11.1163366772306,-10.6329307587422
"Glaucoma","PR","South",2012,-10.9822432167961,-11.2252405098757,-10.7373394578369
"Glaucoma","PR","South",2013,-10.814628528846,-11.0595120183234,-10.5700132086827
"Glaucoma","PR","South",2014,-10.1870461331117,-10.3922236084157,-9.97872402809952
"Glaucoma","PR","South",2015,-10.3319646165257,-10.5504829795469,-10.1017794271057
"Glaucoma","PR","South",2016,-9.87678157472211,-10.0839559130894,-9.6667855635868
"Glaucoma","PR","South",2017,-9.63388421098796,-9.83324487305702,-9.42919090462989
"Glaucoma","PR","South",2018,-9.20979677163935,-9.3957546698164,-9.02126102220558
"Glaucoma","PR","South",2019,-9.41998507131266,-9.61071585209827,-9.22674330327426
"Glaucoma","PR","South",2020,-9.77663548075247,-9.97447482752465,-9.57055418385474
"Glaucoma","PR","South",2021,-9.57998225218047,-9.770735883607,-9.38450513488426
"Glaucoma","PR","South",2022,-9.7916163635196,-9.98789955945279,-9.58858444927349
"Glaucoma","PR","South",2023,-9.52456970787465,-9.7148021638126,-9.33065695748865
"Glaucoma","PR","South",2024,-9.65085915784129,-9.84930541260218,-9.44801446261166
"Glaucoma","RJ","Southeast",2010,-10.5755435817632,-10.7916570576186,-10.3498094256627
"Glaucoma","RJ","Southeast",2011,-10.6080406757148,-10.8152399187369,-10.3958401314508
"Glaucoma","RJ","Southeast",2012,-10.8507291156943,-11.0708697224482,-10.6306891728215
"Glaucoma","RJ","Southeast",2013,-10.8268850197666,-11.041037391763,-10.6163383910438
"Glaucoma","RJ","Southeast",2014,-11.4761808156981,-11.7138172393269,-11.2335762852004
"Glaucoma","RJ","Southeast",2015,-11.108442486925,-11.322811598926,-10.8868574003947
"Glaucoma","RJ","Southeast",2016,-11.3567701644977,-11.5947366145873,-11.1189558477301
"Glaucoma","RJ","Southeast",2017,-10.7531055970331,-10.9546327765705,-10.5478499439895
"Glaucoma","RJ","Southeast",2018,-10.5026915615355,-10.6998247102592,-10.2981131535412
"Glaucoma","RJ","Southeast",2019,-10.4550751742717,-10.6523958699749,-10.2544436184954
"Glaucoma","RJ","Southeast",2020,-10.9880098329346,-11.2064086547513,-10.764801430147
"Glaucoma","RJ","Southeast",2021,-10.4101584973244,-10.6074072945731,-10.2126069498087
"Glaucoma","RJ","Southeast",2022,-10.2195966647721,-10.4112496230876,-10.0217753107799
"Glaucoma","RJ","Southeast",2023,-10.3423906168176,-10.5342193437682,-10.1494925617574
"Glaucoma","RJ","Southeast",2024,-10.2161122348784,-10.4142010953503,-10.0121826501735
"Glaucoma","RN","Northeast",2010,-13.2630265481069,-14.1711157718338,-12.4608939381187
"Glaucoma","RN","Northeast",2011,-13.4813576888994,-14.2645600083704,-12.7548103331999
"Glaucoma","RN","Northeast",2012,-13.5379281018012,-14.2957881364155,-12.831563734178
"Glaucoma","RN","Northeast",2013,-13.4268937497268,-14.1811051975907,-12.7443344139735
"Glaucoma","RN","Northeast",2014,-13.7366896891348,-14.4995526934882,-13.0337230248032
"Glaucoma","RN","Northeast",2015,-13.7481264442103,-14.5001688526418,-13.0299667462302
"Glaucoma","RN","Northeast",2016,-13.6690080212535,-14.4162197909982,-12.971896734794
"Glaucoma","RN","Northeast",2017,-13.6506979818053,-14.4070214262318,-12.9443785175769
"Glaucoma","RN","Northeast",2018,-13.6712250098741,-14.4221331562269,-12.9640454043252
"Glaucoma","RN","Northeast",2019,-13.9316084523722,-14.7173293381413,-13.1859886596771
"Glaucoma","RN","Northeast",2020,-14.3459918578549,-15.2391171476172,-13.5157085363874
"Glaucoma","RN","Northeast",2021,-14.8579566498947,-15.8623699324533,-13.9607215428533
"Glaucoma","RN","Northeast",2022,-15.1507670213847,-16.253702096851,-14.171813733438
"Glaucoma","RN","Northeast",2023,-15.2742921214564,-16.4987968564981,-14.1799916796736
"Glaucoma","RN","Northeast",2024,-15.2410639023698,-16.6461705162127,-14.011324258297
"Glaucoma","RO","North",2010,-12.5888105775915,-13.5325833894557,-11.7644254747185
"Glaucoma","RO","North",2011,-12.8835822606106,-13.7297209180056,-12.1221669374008
"Glaucoma","RO","North",2012,-13.1257001972938,-13.9421774255826,-12.3319860228834
"Glaucoma","RO","North",2013,-12.9807082498522,-13.7699498749434,-12.2321954569007
"Glaucoma","RO","North",2014,-12.8169711172178,-13.5896484778608,-12.1087874742562
"Glaucoma","RO","North",2015,-12.9480414651418,-13.716799350111,-12.2143608882483
"Glaucoma","RO","North",2016,-12.7942101912484,-13.5366949931092,-12.0985703921676
"Glaucoma","RO","North",2017,-12.2468620602101,-12.8743689690035,-11.6614964404941
"Glaucoma","RO","North",2018,-11.4721793680495,-11.9865564535479,-10.9967633869044
"Glaucoma","RO","North",2019,-11.1091581131703,-11.5431975394477,-10.6863518866733
"Glaucoma","RO","North",2020,-12.1138899344316,-12.6919365508624,-11.5514229814051
